dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
0.660922,tcp,http,FIN,10,8,822,1068,25.721644,62,252,8957.18457,11317.52344,2,2,73.435778,82.747711,3890.511286,135.959781,255,1914889535,1954857397,255,0.142956,0.080942,0.062014,82,134,1,132,5,1,2,2,2,5,0,0,4,2,5,0,Analysis
9e-06,dcn,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Analysis
9e-06,hmp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Analysis
8e-06,sep,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Analysis
9e-06,ib,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Analysis
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Analysis
9e-06,mobile,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Analysis
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,1,4,0,Analysis
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,1,1,5,0,0,0,1,5,0,Analysis
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,4,3,0,Analysis
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,3,0,0,0,1,2,0,Analysis
8e-06,wsn,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,9,0,0,0,3,8,0,Analysis
8e-06,sun-nd,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Analysis
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Analysis
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Analysis
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,20,7,0,Analysis
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,2,3,0,Analysis
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Analysis
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,27,3,0,Analysis
2.075585,ospf,-,INT,42,0,2688,0,19.753468,254,0,10113.77539,0.0,0,0,50.624023,0.0,55.667926,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,27,4,0,Analysis
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Analysis
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Analysis
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Analysis
9e-06,xtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,1,3,0,Analysis
9e-06,bna,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Analysis
9e-06,ipv6,-,INT,2,0,86,0,111111.1072,254,0,38222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,43,0,0,0,1,2,1,1,1,1,0,0,0,3,1,0,Analysis
1.656276,tcp,smtp,FIN,18,18,2438,1390,21.131744,254,252,11123.75,6341.937988,6,7,97.426353,87.55318,4679.448697,102.865945,255,3101807688,3609800651,255,0.200996,0.167863,0.033133,135,77,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Analysis
0.163239,sctp,-,CON,4,2,536,440,30.629935,254,60,19701.17383,10781.73731,0,0,54.413,0.002,76.941703,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,0,2,1,1,1,0,0,0,1,1,0,Analysis
30.358606,sctp,-,CON,250,24,248562,1652,8.992508,254,60,65238.30469,417.410461,0,0,121.922172,439.407875,539.161375,571.17,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Analysis
2.182258,tcp,http,FIN,10,10,846,1208,8.706579,62,252,2793.437012,3988.529541,2,2,242.473111,229.101219,14708.21013,420.019625,255,2668037382,510386740,255,0.191195,0.104995,0.0862,85,121,1,136,1,1,14,1,1,1,0,0,1,1,1,0,Analysis
0.857819,tcp,http,FIN,10,8,862,1228,19.8177,62,252,7236.95752,10025.42481,2,2,95.296889,138.063,5330.383825,227.252797,255,1161128914,1126560906,255,0.0929,0.029433,0.063467,86,154,1,190,3,1,1,1,1,3,0,0,1,10,3,0,Analysis
0.795516,tcp,http,FIN,10,8,854,1106,21.369777,62,252,7733.345215,9734.5625,2,2,88.390667,103.497859,4774.771132,201.89125,255,2571824000,838035642,255,0.112676,0.035144,0.077532,85,138,1,128,3,1,1,1,1,3,0,0,1,19,3,0,Analysis
0.432516,tcp,http,FIN,10,8,844,1150,39.304904,62,252,14057.2832,18625.90039,2,2,48.057333,54.781,2510.535597,109.270805,255,4231107838,301644879,255,0.078813,0.024324,0.054489,84,144,1,214,3,1,2,2,2,2,0,0,4,2,2,0,Analysis
0.432516,tcp,http,FIN,10,8,844,1150,39.304904,62,252,14057.2832,18625.90039,2,2,48.057333,54.781,2510.535597,109.270805,255,4231107838,301644879,255,0.078813,0.024324,0.054489,84,144,1,214,3,1,2,2,2,2,0,0,4,2,2,0,Analysis
0.624438,tcp,http,FIN,10,8,840,1276,27.224481,62,252,9685.509766,14310.46777,2,2,69.382,74.501711,3631.132805,142.377203,255,2788988596,1661943944,255,0.162794,0.078522,0.084272,84,160,1,214,3,1,3,2,2,3,0,0,4,20,3,0,Analysis
0.673167,tcp,http,FIN,10,10,836,1398,28.224795,62,252,8948.745117,14962.11231,2,2,74.767333,64.914668,4774.720955,112.765648,255,1981139684,3399134888,255,0.110459,0.088934,0.021525,84,140,1,232,2,1,1,1,1,2,0,0,4,1,2,0,Analysis
1.074054,tcp,http,FIN,10,8,866,1252,15.827882,62,252,5809.763672,8163.462891,2,2,119.214,142.331,7944.888404,293.199813,255,4293763250,480148046,255,0.152017,0.077729,0.074288,87,157,1,201,4,1,4,3,3,4,0,0,9,3,4,0,Analysis
1.074054,tcp,http,FIN,10,8,866,1252,15.827882,62,252,5809.763672,8163.462891,2,2,119.214,142.331,7944.888404,293.199813,255,4293763250,480148046,255,0.152017,0.077729,0.074288,87,157,1,201,4,1,4,3,3,4,0,0,9,3,4,0,Analysis
51.135483,tcp,http,FIN,20,16,1694,2346,0.684456,62,252,251.879898,344.183716,6,4,2691.341263,3403.8205,362843.8316,12481.336,255,3954179592,2319325141,255,0.081213,0.061034,0.020179,85,147,1,186,4,1,3,4,3,3,0,0,6,42,3,0,Analysis
0.621469,ospf,-,REQ,4,0,1088,0,4.827272,254,0,10504.14356,0.0,0,0,391.36,0.0,407.624813,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,2,1,1,2,0,0,0,1,2,0,Analysis
1.172715,tcp,http,FIN,10,8,848,1134,14.496276,62,252,5211.837891,6774.024902,2,2,130.301667,150.793,7579.968515,317.622219,255,2820298214,2273623490,255,0.202037,0.116525,0.085512,85,142,1,201,4,1,3,3,3,4,0,0,9,10,4,0,Analysis
1.147323,tcp,http,FIN,12,10,930,1290,18.303477,62,252,5947.758301,8095.366211,2,2,104.302089,112.791781,6666.891906,183.818359,255,1268082041,2828256922,255,0.159479,0.113264,0.046215,78,129,1,178,2,1,2,2,2,2,0,0,4,27,2,0,Analysis
51.135483,tcp,http,FIN,20,16,1694,2346,0.684456,62,252,251.879898,344.183716,6,4,2691.341263,3403.8205,362843.8316,12481.336,255,3954179592,2319325141,255,0.081213,0.061034,0.020179,85,147,1,186,4,1,3,4,3,3,0,0,6,42,3,0,Analysis
1.074054,tcp,http,FIN,10,8,866,1252,15.827882,62,252,5809.763672,8163.462891,2,2,119.214,142.331,7944.888404,293.199813,255,4293763250,480148046,255,0.152017,0.077729,0.074288,87,157,1,201,4,1,4,3,3,4,0,0,9,3,4,0,Analysis
3.20424,tcp,http,FIN,10,10,854,1396,5.929643,62,252,1919.956055,3138.341553,2,2,356.026667,346.951781,22236.09264,670.495063,255,155947994,1503941236,255,0.167987,0.080981,0.087006,85,140,1,230,2,1,2,2,1,1,0,0,1,2,2,0,Analysis
2.363265,tcp,http,FIN,10,10,842,1208,8.039725,62,252,2565.94165,3683.040039,2,2,262.585,252.154109,17278.13293,384.37,255,1520366747,2576150221,255,0.195236,0.093203,0.102033,84,121,1,137,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
1.668879,tcp,http,FIN,10,8,842,1128,10.186478,62,252,3633.57666,4731.319336,2,2,185.431,223.612719,11732.42684,457.622594,255,2182002388,2487538179,255,0.200358,0.102879,0.097479,84,141,1,186,3,1,3,3,3,3,0,0,6,3,3,0,Analysis
1.668879,tcp,http,FIN,10,8,842,1128,10.186478,62,252,3633.57666,4731.319336,2,2,185.431,223.612719,11732.42684,457.622594,255,2182002388,2487538179,255,0.200358,0.102879,0.097479,84,141,1,186,3,1,3,3,3,3,0,0,6,3,3,0,Analysis
0.673167,tcp,http,FIN,10,10,836,1398,28.224795,62,252,8948.745117,14962.11231,2,2,74.767333,64.914668,4774.720955,112.765648,255,1981139684,3399134888,255,0.110459,0.088934,0.021525,84,140,1,232,4,1,1,1,1,5,0,0,4,1,4,0,Analysis
0.655295,tcp,http,FIN,10,8,858,1276,25.942514,62,252,9436.970703,13636.60645,2,2,72.810556,81.815289,3634.3125,119.916375,255,4234897836,1656213617,255,0.177336,0.08181,0.095526,86,160,1,214,3,1,1,1,1,3,0,0,1,6,3,0,Analysis
0.966707,tcp,http,FIN,10,8,848,1168,17.585473,62,252,6322.495117,8457.578125,2,2,120.838375,132.176,185.732344,192.297797,255,3664605098,553625633,255,0.098256,0.040754,0.057502,85,146,1,160,1,1,3,1,1,2,0,0,1,1,1,0,Analysis
1.285644,tcp,http,FIN,10,10,872,1216,14.778585,62,252,4884.711426,6813.705566,2,2,142.837111,133.020328,9909.530755,202.032109,255,590312516,2206877044,255,0.166904,0.088452,0.078452,87,122,1,141,3,1,1,1,1,3,0,0,1,19,3,0,Analysis
1.153243,tcp,http,FIN,10,10,860,1414,16.47528,62,252,5369.207031,8830.75,2,2,128.138111,113.919781,7123.002602,258.725672,255,3895790934,3479816242,255,0.18367,0.115388,0.068282,86,141,1,239,3,1,1,2,1,2,0,0,1,28,2,0,Analysis
2.86709,tcp,http,FIN,10,10,860,1184,6.626928,62,252,2159.681152,2974.44458,2,2,318.533,311.499656,19879.37086,509.24625,255,550483207,2339318824,255,0.143951,0.063584,0.080367,86,118,1,125,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
1.668879,tcp,http,FIN,10,8,842,1128,10.186478,62,252,3633.57666,4731.319336,2,2,185.431,223.612719,11732.42684,457.622594,255,2182002388,2487538179,255,0.200358,0.102879,0.097479,84,141,1,186,3,1,3,3,3,3,0,0,6,3,3,0,Analysis
0.782337,tcp,http,FIN,10,10,874,1266,24.286209,62,252,8047.682617,11657.37988,2,2,84.684,79.740445,4949.661955,157.252156,255,3483438713,4029193903,255,0.103189,0.064669,0.03852,87,127,1,166,1,1,15,1,1,1,0,0,1,1,1,0,Analysis
2.185858,tcp,http,FIN,10,10,850,1248,8.692239,62,252,2799.815918,4113.716309,2,2,242.873111,227.932891,17447.97163,419.985063,255,1875113005,886239243,255,0.260437,0.10554,0.154897,85,125,1,201,3,1,3,3,3,3,0,0,9,22,3,0,Analysis
1.147323,tcp,http,FIN,12,10,930,1290,18.303477,62,252,5947.758301,8095.366211,2,2,104.302089,112.791781,6666.891906,183.818359,255,1268082041,2828256922,255,0.159479,0.113264,0.046215,78,129,1,178,2,1,2,2,2,2,0,0,4,27,2,0,Analysis
1.123108,tcp,http,FIN,10,8,852,1166,15.136567,62,252,5463.410156,7272.675293,2,2,124.780222,149.108141,7481.310297,297.438,255,915760441,2630651523,255,0.129526,0.079343,0.050183,85,146,1,159,3,1,2,2,1,2,0,0,1,27,2,0,Analysis
1.092085,tcp,http,FIN,10,10,868,1192,17.397913,62,252,5728.491699,7860.193848,2,2,121.342778,101.755781,7697.119209,158.381578,255,947500905,1358003455,255,0.233918,0.157322,0.076596,87,119,1,129,2,1,2,1,1,2,0,0,1,19,2,0,Analysis
1.75206,tcp,http,FIN,10,10,864,1216,10.844377,62,252,3552.389648,4999.828613,2,2,194.673333,183.914109,14058.14022,268.98275,255,3524296211,3832816164,255,0.164413,0.09617,0.068243,86,122,1,141,2,1,2,1,1,2,0,0,1,1,2,0,Analysis
1.178485,tcp,http,FIN,10,8,836,1178,14.4253,62,252,5111.647461,6998.815918,2,2,130.929556,150.409281,7166.831918,270.084969,255,584950232,3549125989,255,0.215493,0.125611,0.089882,84,147,1,165,3,1,2,1,1,3,0,0,1,1,3,0,Analysis
1.870873,tcp,http,FIN,10,10,842,1488,10.155687,62,252,3241.267578,5729.945312,2,2,207.874778,198.009672,13022.94638,326.990656,255,713255815,1874904245,255,0.150538,0.088169,0.062369,84,149,1,277,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
2.76132,tcp,http,FIN,10,10,854,1404,6.880767,62,252,2227.919922,3662.016602,2,2,306.813333,290.248875,18449.13042,452.517031,255,209060860,900402885,255,0.267584,0.148302,0.119282,85,140,1,235,3,1,1,1,1,2,0,0,1,1,2,0,Analysis
51.135483,tcp,http,FIN,20,16,1694,2346,0.684456,62,252,251.879898,344.183716,6,4,2691.341263,3403.8205,362843.8316,12481.336,255,3954179592,2319325141,255,0.081213,0.061034,0.020179,85,147,1,186,4,1,3,4,3,3,0,0,6,42,3,0,Analysis
0.783072,tcp,http,FIN,10,8,840,1248,21.70937,62,252,7723.427734,11156.0625,2,2,86.907333,99.47743,4577.473426,177.885797,255,4144857710,3388120355,255,0.152965,0.086722,0.066243,84,156,1,200,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
5.414656,tcp,http,FIN,12,10,924,1400,3.878363,62,252,1251.418335,1861.614014,2,2,492.241443,595.184437,37050.56422,1006.2975,255,1875941445,597935511,255,0.096592,0.056819,0.039773,77,140,1,233,1,1,1,1,1,1,0,0,1,2,1,0,Analysis
0.929041,tcp,http,FIN,10,10,848,1360,20.451196,62,252,6578.82666,10539.90039,2,2,103.226778,95.393219,7079.137417,158.194016,255,760487981,2948106766,255,0.048606,0.022662,0.025944,85,136,1,212,3,1,1,1,1,3,0,0,1,19,3,0,Analysis
0.893635,tcp,http,FIN,10,10,866,1206,21.261478,62,252,6982.716797,9722.09082,2,2,99.292778,91.294891,6156.946797,159.590375,255,104868232,3161054570,255,0.127746,0.037898,0.089848,87,121,1,136,3,1,1,1,1,3,0,0,1,1,3,0,Analysis
2.055696,tcp,http,FIN,10,10,846,1418,9.242612,62,252,2965.418945,4969.606445,2,2,228.410667,209.955781,14384.30899,354.004375,255,3174315935,592816669,255,0.247106,0.165304,0.081802,85,142,1,242,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
1.536563,tcp,http,FIN,10,10,848,1278,12.365259,62,252,3977.708496,5992.595215,2,2,170.729222,169.603875,10584.04999,236.937078,255,3800267374,1630697894,255,0.162408,0.085404,0.077004,85,128,1,172,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
0.876151,tcp,http,FIN,10,8,858,1134,19.403048,62,252,7058.144043,9066.929688,2,2,97.238333,120.145289,5183.859287,224.021391,255,2877339421,3864714577,255,0.118012,0.035125,0.082887,86,142,1,142,2,1,1,1,1,2,0,0,1,26,2,0,Analysis
0.624438,tcp,http,FIN,10,8,840,1276,27.224481,62,252,9685.509766,14310.46777,2,2,69.382,74.501711,3631.132805,142.377203,255,2788988596,1661943944,255,0.162794,0.078522,0.084272,84,160,1,214,3,1,3,2,2,3,0,0,4,20,3,0,Analysis
2.011481,tcp,http,FIN,10,10,854,1296,9.445776,62,252,3058.442871,4641.355957,2,2,223.497889,216.389,15609.34403,387.663063,255,2700441917,4164673783,255,0.089816,0.040125,0.049691,85,130,1,180,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
1.115547,tcp,http,FIN,12,8,926,1208,17.032004,62,252,6088.493164,7580.138184,2,2,101.413362,143.139422,5776.310872,202.568859,255,3575351883,1835141248,255,0.202524,0.112974,0.08955,77,151,1,180,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
2.662495,tcp,http,FIN,10,10,866,1204,7.136164,62,252,2343.666504,3257.095459,2,2,295.832778,281.804344,20662.44445,454.173406,255,2832352960,1500409949,255,0.22674,0.125607,0.101133,87,120,1,135,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
1.442682,tcp,http,FIN,10,8,836,1230,11.783608,62,252,4175.556152,5972.209961,2,2,160.189111,189.750422,9163.905302,347.696875,255,2822304496,1553893791,255,0.183214,0.114421,0.068793,84,154,1,191,1,1,2,1,1,1,0,0,1,26,1,0,Analysis
2.551031,tcp,http,FIN,10,10,860,1202,7.447969,62,252,2427.253906,3393.137695,2,2,283.447889,265.961,17381.01977,448.256406,255,3944998121,1116063436,255,0.202403,0.125779,0.076624,86,120,1,134,1,1,2,1,1,1,0,0,1,1,1,0,Analysis
1.170042,tcp,http,FIN,10,10,836,1190,16.238733,62,252,5148.533203,7322.813965,2,2,130.004667,110.900664,6970.154203,199.440094,255,3620093072,2891572017,255,0.25381,0.135873,0.117937,84,119,1,128,3,1,1,1,1,2,0,0,1,1,2,0,Analysis
1.536563,tcp,http,FIN,10,10,848,1278,12.365259,62,252,3977.708496,5992.595215,2,2,170.729222,169.603875,10584.04999,236.937078,255,3800267374,1630697894,255,0.162408,0.085404,0.077004,85,128,1,172,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
1.172715,tcp,http,FIN,10,8,848,1134,14.496276,62,252,5211.837891,6774.024902,2,2,130.301667,150.793,7579.968515,317.622219,255,2820298214,2273623490,255,0.202037,0.116525,0.085512,85,142,1,201,4,1,3,3,3,4,0,0,9,10,4,0,Analysis
59.30122,ospf,-,INT,196,0,53312,0,3.288297,254,0,7155.333496,0.0,0,0,304.108656,0.0,357.462031,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,Analysis
0.947929,tcp,http,FIN,10,8,846,1128,17.933832,62,252,6430.861328,8329.737305,2,2,105.223222,125.517,5588.480589,206.345156,255,1335721896,964245170,255,0.134008,0.069306,0.064702,85,141,1,139,3,1,2,1,1,2,0,0,1,13,2,0,Analysis
1.172715,tcp,http,FIN,10,8,848,1134,14.496276,62,252,5211.837891,6774.024902,2,2,130.301667,150.793,7579.968515,317.622219,255,2820298214,2273623490,255,0.202037,0.116525,0.085512,85,142,1,201,4,1,3,3,3,4,0,0,9,10,4,0,Analysis
2.011481,tcp,http,FIN,10,10,854,1296,9.445776,62,252,3058.442871,4641.355957,2,2,223.497889,216.389,15609.34403,387.663063,255,2700441917,4164673783,255,0.089816,0.040125,0.049691,85,130,1,180,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
1.013657,tcp,http,FIN,10,10,872,1466,18.744013,62,252,6195.389648,10417.72559,2,2,112.628556,99.764219,7043.816102,172.129687,255,2144709679,3968506083,255,0.174507,0.0929,0.081607,87,147,1,266,3,1,2,1,1,2,0,0,1,1,2,0,Analysis
0.66026,tcp,http,FIN,10,8,842,1132,25.747432,62,252,9184.260742,12007.39063,2,2,73.362222,79.558859,3660.306319,136.562672,255,4031013023,1645463483,255,0.151073,0.064419,0.086654,84,142,1,142,2,1,2,2,1,2,0,0,1,2,1,0,Analysis
2.097091,tcp,http,FIN,10,10,872,1332,9.06017,62,252,2994.624512,4573.955078,2,2,233.002222,224.422328,13774.05293,401.931094,255,1197553155,2580657819,255,0.154947,0.077287,0.07766,87,133,1,199,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
1.419763,tcp,http,FIN,10,10,852,1200,13.382516,62,252,4321.848145,6085.522949,2,2,157.739444,142.449672,9416.517223,246.012328,255,4045492483,2087110430,255,0.197795,0.137707,0.060088,85,120,1,133,1,1,3,1,1,1,0,0,1,1,1,0,Analysis
1.317139,tcp,http,FIN,10,10,868,1284,14.425205,62,252,4749.688477,7021.27832,2,2,146.236444,134.423672,8260.425593,224.148672,255,153065970,3493037105,255,0.262387,0.107318,0.155069,87,128,1,174,1,1,2,1,1,1,0,0,1,23,1,0,Analysis
1.758058,tcp,http,FIN,12,10,954,1200,11.944999,62,252,3981.66626,4914.513672,2,2,159.823452,184.348328,8988.555804,312.853281,255,3281109480,2135582869,255,0.148024,0.077414,0.07061,80,120,1,133,1,1,1,1,1,1,0,0,1,23,1,0,Analysis
0.533096,tcp,http,FIN,10,8,860,1350,31.88919,62,252,11615.16797,17737.89258,2,2,59.232889,62.075285,3108.850241,90.036453,255,497724488,1572125766,255,0.123493,0.07337,0.050123,86,169,1,232,2,1,1,1,1,2,0,0,4,1,2,0,Analysis
1.935249,tcp,http,FIN,10,10,864,1380,9.817858,62,252,3216.123779,5134.223145,2,2,214.918778,205.051,14150.42367,311.642,255,49544081,2774216813,255,0.197158,0.089787,0.107371,86,138,1,222,1,1,2,1,1,1,0,0,1,19,1,0,Analysis
0.952227,tcp,http,FIN,10,10,856,1206,19.953226,62,252,6477.447266,9123.875,2,2,105.803,95.812445,5975.028636,192.617016,255,2150006663,1535097933,255,0.135572,0.067946,0.067626,86,121,1,136,1,1,2,1,1,1,0,0,1,1,1,0,Analysis
0.897443,tcp,http,FIN,10,10,852,1340,21.171261,62,252,6837.203125,10750.54395,2,2,99.703444,87.366109,6137.123476,157.982109,255,3560159140,1934913053,255,0.220749,0.111139,0.10961,85,134,1,203,1,1,2,1,1,1,0,0,1,1,1,0,Analysis
1.115547,tcp,http,FIN,12,8,926,1208,17.032004,62,252,6088.493164,7580.138184,2,2,101.413362,143.139422,5776.310872,202.568859,255,3575351883,1835141248,255,0.202524,0.112974,0.08955,77,151,1,180,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
1.972112,tcp,http,FIN,10,10,860,1210,9.634341,62,252,3139.781006,4417.598633,2,2,219.106667,208.965563,12922.23716,368.674844,255,3042390119,1008318870,255,0.279439,0.091421,0.188018,86,121,1,138,1,1,2,1,1,1,0,0,1,2,1,0,Analysis
9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis
1.412804,tcp,http,FIN,10,10,858,1462,13.448433,62,252,4377.11084,7451.847656,2,2,156.978222,143.85,8926.75761,292.679406,255,2219477160,183765779,255,0.164906,0.087994,0.076912,86,146,1,264,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
1.04877,tcp,http,FIN,10,8,848,1134,16.209465,62,252,5827.779297,7574.587891,2,2,116.53,139.802422,6779.194307,268.205875,255,484689927,2397323255,255,0.118876,0.069421,0.049455,85,142,1,178,3,1,1,1,1,2,0,0,4,1,2,0,Analysis
2.087654,tcp,http,FIN,10,10,862,1202,9.101124,62,252,2973.672607,4146.280762,2,2,231.887,224.244438,17174.9112,387.295094,255,275257525,4031550143,255,0.13624,0.069445,0.066795,86,120,0,0,1,1,1,1,1,1,0,0,0,26,1,0,Analysis
1.962046,tcp,http,FIN,10,10,848,1248,9.683769,62,252,3115.115479,4582.971191,2,2,218.005111,206.098891,16497.28699,374.069344,255,235687092,561984843,255,0.145168,0.080971,0.064197,85,125,1,157,1,1,1,1,1,1,0,0,1,1,1,0,Analysis
2.185858,tcp,http,FIN,10,10,850,1248,8.692239,62,252,2799.815918,4113.716309,2,2,242.873111,227.932891,17447.97163,419.985063,255,1875113005,886239243,255,0.260437,0.10554,0.154897,85,125,1,201,3,1,3,3,3,3,0,0,9,22,3,0,Analysis
2.185858,tcp,http,FIN,10,10,850,1248,8.692239,62,252,2799.815918,4113.716309,2,2,242.873111,227.932891,17447.97163,419.985063,255,1875113005,886239243,255,0.260437,0.10554,0.154897,85,125,1,201,3,1,3,3,3,3,0,0,9,22,3,0,Analysis
